pool_hash;ticker;name;cluster_id;cluster_name
69a8b8901715e2ca62feeb5be3c74b43f245528b908fe8064c742b25;420;Cardano420;;
9fa14b049b735e287da702a2b0a7c2a6612e81db9cc4284339a6a2f1;RABIT;Rabbitholepools;;
69515a7b5592e42ea07b2526d58cd50f3bef9603aceef3fe3b042b13;SS63;SS63 ADA pool;;
c3c0b2c48d0c9b36f51461530d8a4c7df67f66f05827a5ad831e9e37;ADAT;ADA For Trees;;
62addcd26ecc51af8d6b259cc10cb9337214ea8ca310964b0643bd36;TOAS2;Toasty Too;98;toast-pool.us
73318ec975cf1125a6367cbb1c9a406cbcb3e510e49d7c3aab14aa31;HART;Hartford Pool;;
e069112add6af5fa1a11a1716357de1848c22229eb2eaa007702d5c9;DYNE;DYNE;;
57eb48cdf25980039f087207af09fafb4970018e322d37c11c9a2496;EVERS;Everstake;;
18d55e1060368606c01803afa75168339b9c1cd3a867e0f967d160ed;SPOCK;SPOCK;;
f5b2ef0d7db63c8d00446cd7d9ce9cdb9e73023ffaa5e806decceb66;BLOOM;Bloom Three;20;bloompool.io
d68eed68381b65beb04fc7984dfa156c4dbf53c7911e900af6a535ef;KARMA;StakeADA Pool;;
f3744cef91741855c7e9a3fc2d339c7be1f091d10417d625ab12e522;TZB;TzbPool;7;teststakepool.com
28489654d3fcce6affdde39f37c2d68dda5f42fc9f9feb8dd46d614a;TITAN;TITANstaking #2;31;titanstaking.io
20abf75c081efec5cd005a3665e995d69480b79caf6b8c1ecec3db70;CBACK;CashBack Pool;;
e36c628f68125e717842a87c4b05a0835949a5ee3f1313b8706ce8d1;JOY2;JOY2;29;cardano.ipclub29.com
da50099e7aa1d926e1888990b1c404caf554dd6f68a1cb0322999d1d;CSN2;Cardanoscan Pool 2;32;cardanoscan.io
38ee2f8d878f7c444bd80d38c3b4cff02d3a3477c9e77d262065d9ad;SIPO2;SITION POOL2;35;sipo.tokyo
9a5a68a5b99a0b885422d7111fef41be2ac312933ad9db9cf0926239;CLAB;Cardanolab;;
4ef0c287cc67a951bb0f0eb8d56d1bf69939bd007a2681dbc3055ef6;JAZZ4;JAZZ4;;
ff46164e9121389ea4e9b9cb318c281f01801f6830d6d306843fb008;JP5;JAPAN5;16;tokyostaker.com
cc1994c33adfbdca4dd959a423a877f79fa55d66db709ed6e53e0daa;"";"";;
c74d52084287f9db4e65279cd35d90f8a038c2e41f43b93f0e553107;AZEN;Adaizen;;
fd65d95ebd28e7d4dd0fa5389f279a8786318cb7e21a13adcffc69fe;PHNX;PHOENIX Stake Pool;2;ada-stakingpool.com
f49b57f24d6f2ac5c50819c126e4bbe55567237ba08e52b5d6b418a2;PAAS;Pool as a Service;;
7927e0b15f511e19a50ddf046bff21363f443d141f3a817e32c80de2;WALKR;SPIRITW₳LKER;;
77777008d89f8301c46303111a39d276e470597362093c494c113a03;CHY;Cherry DAO;;
3ed568a452924612e052939f7500bd7ff7ae67f2dc4adcb92d664f9d;"";"";;
0e773f93f9dab25a991cbb62922e4579ea7b0595ea183d0d7732961a;ACL;A CardanoLand pool ACL;19;cardanoland.com
fbf52221935b5205fbcb6e914184b0acc98e65ec01e3e96c64412cbb;NVSTX;InvestX;;
0cc2d87df8e4d049c74a4a02ffd8ee5c6a6be8e923bf29b1602b576b;"";"";;
9aa5e16dda2a131764018bbb9546a18fc9695a152e0f5dff2046e7b4;"YORK";"Free York";;

